선행품목,후행품목,선행품목hs4,후행품목hs4,최적지연기간,피어슨상관계수,피어슨p값
LRVGFDFM,IGDVVKUD,3102,3824,2,0.6889798800944736,8.861699463086306e-07
LRVGFDFM,JPBRUTWP,3102,3904,4,0.64847146331104,1.0691889250656483e-05
LRVGFDFM,LSOIUSXD,3102,5111,4,0.5135302757096174,0.0009758711887121532
LRVGFDFM,OGAFEHLU,3102,7202,2,0.6415878344222594,8.144096284242205e-06
LRVGFDFM,OKMBFVKS,3102,5705,4,0.42904218974673136,0.007191919775974855
LRVGFDFM,OXKURKXR,3102,5402,2,0.46124421029823665,0.0027394561390998167
LRVGFDFM,PYZMVUWD,3102,3824,12,0.46500005264514926,0.009622421660712041
LRVGFDFM,QRKRBYJL,3102,2841,12,0.6656472470706561,5.964611226247223e-05
LRVGFDFM,QVLMOEYE,3102,4202,4,0.7762410143940821,1.0247243798590366e-08
LRVGFDFM,RAWUKQMJ,3102,2916,12,0.6012717755605648,0.00044121840806467835
LRVGFDFM,RCBZUSIM,3102,2805,5,0.47327059867118215,0.003092245282192599
LRVGFDFM,ROACSLMG,3102,8505,5,0.43613566642087753,0.006966360307038415
LRVGFDFM,SAHWCZNH,3102,2825,12,0.43532783871575614,0.016200321459338283
LRVGFDFM,SDWAYPIK,3102,7207,2,0.6391294270916705,9.044281696624369e-06
LRVGFDFM,SUOYXCHP,3102,2805,8,0.4910534971902501,0.003189021908150524
LRVGFDFM,UGEQLMXM,3102,8714,2,0.6388614196236789,9.147736756294728e-06
LRVGFDFM,UXSPKBJR,3102,3206,6,0.4626490428452054,0.004495589096988195
LRVGFDFM,VBYCLTYZ,3102,8505,4,0.7030303397738304,8.582012192857654e-07
LRVGFDFM,VWMBASNE,3102,2811,6,0.462413616555149,0.004518692459884404
LRVGFDFM,WBLJNPZQ,3102,5309,11,0.6339806677832082,0.00012850095682750282
LRVGFDFM,WQMVCOEM,3102,2805,8,0.49965528973746287,0.002623951887688935
LRVGFDFM,XIIEJNEE,3102,3815,2,0.6224643011776065,1.7981021123018966e-05
LRVGFDFM,XUOIQPFL,3102,5205,11,0.5832454349633583,0.0005739064080680471
LSOIUSXD,AXULOHBQ,5111,5515,2,0.5353993334567742,0.00037100043434898833
LSOIUSXD,BLANHGYY,5111,9022,2,0.40928666731543834,0.008729787787305387
LSOIUSXD,CCLHWFWF,5111,6211,8,0.5006154070197566,0.002566646481648051
LSOIUSXD,DBWLZWNK,5111,5602,11,0.42722230188036103,0.016525240076685
LSOIUSXD,DUCMGGNW,5111,3806,5,0.4686934793883114,0.0034345194268441967
LSOIUSXD,FCYBOAXC,5111,3824,12,0.48997501713190805,0.005987277205237448
LSOIUSXD,GYHKIVQT,5111,8505,3,0.41741211957129043,0.008197407027234286
LSOIUSXD,LRVGFDFM,5111,3102,9,0.4946008211669427,0.0034341746312201845
LSOIUSXD,LTOYKIML,5111,3909,12,0.40158839811299996,0.027830781694393687
LSOIUSXD,MIRCVAMV,5111,4408,6,0.4369602136769763,0.007706360312415334
LSOIUSXD,OGAFEHLU,5111,7202,9,0.40711770007521514,0.018701700763236895
LSOIUSXD,OKMBFVKS,5111,5705,8,0.4464579535392701,0.008126505818498808
LSOIUSXD,PYZMVUWD,5111,3824,8,0.40687344488011895,0.016937124954615506
LSOIUSXD,QVLMOEYE,5111,4202,1,0.41785646044761804,0.0065587525070732716
LSOIUSXD,RAWUKQMJ,5111,2916,8,0.47401569106922253,0.004625723596635203
LSOIUSXD,UGEQLMXM,5111,8714,11,0.5128632025361792,0.0031758388370318204
LSOIUSXD,VWMBASNE,5111,2811,3,0.5553938948037498,0.00024247339208549747
LSOIUSXD,WBLJNPZQ,5111,5309,5,0.6381670640403889,2.144375858112379e-05
LSOIUSXD,XIPPENFQ,5111,2501,3,0.4276718808861103,0.006612546533008229
LSOIUSXD,XUOIQPFL,5111,5205,5,0.46693516430140025,0.003574511446919653
LTOYKIML,CCLHWFWF,3909,6211,8,0.5021686853996876,0.0024762427476273615
LTOYKIML,DEWLVASR,3909,3038,5,0.4625311423501987,0.003947125627031808
LTOYKIML,FTSVTTSR,3909,2529,4,0.524819784618975,0.0007176321046664794
LTOYKIML,JSLXRQOK,3909,5119,1,0.44989898659121375,0.0031646879013413794
LTOYKIML,LLHREMKS,3909,2807,6,0.5143070908135825,0.001332490233128039
LTOYKIML,NAQIHUKZ,3909,3813,3,0.48436899133330996,0.0017805476173427765
LTOYKIML,PYZMVUWD,3909,3824,8,0.4282754633962944,0.011506510440712997
LTOYKIML,ROACSLMG,3909,8505,12,0.40732065404415957,0.0254782794536436
LTOYKIML,XIIEJNEE,3909,3815,4,0.5250785472925393,0.0007125046632276773
LTOYKIML,ZCELVYQU,3909,8461,6,0.4027581130305406,0.014874944655031041
LUENUFGA,BUZIIBYG,2833,9403,11,0.46231548659491345,0.008831288813243387
LUENUFGA,DDEXPPXU,2833,2807,12,0.5408859326317306,0.002027716143962123
LUENUFGA,DJBLNPNC,2833,2805,10,0.4825482023322747,0.005156257409610419
LUENUFGA,EVBVXETX,2833,3404,12,0.5025293619994066,0.004653932188658634
LUENUFGA,FQCLOEXA,2833,8102,12,0.5321750955254703,0.0024697428938690227
LUENUFGA,FWUCPMMW,2833,2701,11,0.45464983361180916,0.010182068828755426
LUENUFGA,JSLXRQOK,2833,5119,12,0.4518859692460099,0.012180234850774057
LUENUFGA,KAGJCHMR,2833,8467,7,0.44169125398887316,0.007899368200938981
LUENUFGA,LPHPPJUG,2833,3824,5,0.48205485718607666,0.0025177992977012354
LUENUFGA,MIRCVAMV,2833,4408,5,0.6294086804875546,3.0036463920308034e-05
LUENUFGA,NZKBIBNU,2833,5609,11,0.7102131315444831,7.622689765428346e-06
LUENUFGA,RJGPVEXX,2833,2811,11,0.545738088808328,0.0014958081910673717
LUENUFGA,UQYUIVVR,2833,8501,8,0.42766253197543225,0.01163852172695671
LUENUFGA,UXSPKBJR,2833,3206,10,0.5213091446569604,0.002216715136055801
LUENUFGA,VWMBASNE,2833,2811,3,0.4341473394152858,0.005754569735542489
LUENUFGA,WPQXWHYO,2833,2811,11,0.5357830626269571,0.0018939426962645714
LUENUFGA,XIFHSOWQ,2833,8708,1,0.6452447968733853,5.250533473870008e-06
LUENUFGA,XIPPENFQ,2833,2501,4,0.6390883059777468,1.5703534697865152e-05
LUENUFGA,ZGJXVMNI,2833,3006,9,0.5680253610624824,0.0005644132294261582
LUENUFGA,ZKENOUDA,2833,2805,12,0.5234439155298072,0.0029940067558363293
MBSBZBXA,DEWLVASR,2846,3038,11,0.4060967976373825,0.023401552504562714
MBSBZBXA,FCYBOAXC,2846,3824,8,0.44387442165012836,0.00854778881459181
MBSBZBXA,FTSVTTSR,2846,2529,10,0.47149819159639045,0.006447341020825693
MBSBZBXA,HCDTGMST,2846,6006,3,0.5234792511108604,0.0006268884435378555
MBSBZBXA,IGDVVKUD,2846,3824,11,0.4232303570694017,0.017676737142057523
MBSBZBXA,JERHKLYW,2846,4601,5,0.4418673462531332,0.006180783932274256
MBSBZBXA,SAAYMURU,2846,3215,12,0.5370849663872037,0.002211352957021043
MBSBZBXA,SNHYOVBM,2846,3824,11,0.4158500896076965,0.01998096746956313
MBSBZBXA,ZKENOUDA,2846,2805,8,0.4130797685813541,0.015178022185507921
MIRCVAMV,AANGBULD,4408,4810,9,0.6458227613207626,4.9278109199013525e-05
MIRCVAMV,CCLHWFWF,4408,6211,2,0.547170519444231,0.0002585059876977562
MIRCVAMV,DDEXPPXU,4408,2807,4,0.4439848601552161,0.005233543856839263
MIRCVAMV,DEWLVASR,4408,3038,11,0.49740810349677295,0.004413169777179718
MIRCVAMV,DJBLNPNC,4408,2805,10,0.4603486526267831,0.008020040842443515
MIRCVAMV,DUCMGGNW,4408,3806,11,0.4516999037378093,0.010746332959837273
MIRCVAMV,FRHNWLNI,4408,2846,12,0.4073189852813806,0.02547893985595396
MIRCVAMV,FTSVTTSR,4408,2529,10,0.606121549347992,0.0002362331133698507
MIRCVAMV,FWUCPMMW,4408,2701,8,0.46394328831116777,0.005713770793252703
MIRCVAMV,JSLXRQOK,4408,5119,9,0.635665171862212,7.036410377394551e-05
MIRCVAMV,KAGJCHMR,4408,8467,2,0.46951417201238377,0.002239557717181765
MIRCVAMV,KJNSOAHR,4408,8479,12,0.4159658776602047,0.022239827952239166
MIRCVAMV,LLHREMKS,4408,2807,12,0.6147448133223216,0.0003008647213970768
MIRCVAMV,LSOIUSXD,4408,5111,6,0.44519449546234635,0.006512260217192491
MIRCVAMV,LTOYKIML,4408,3909,6,0.6351782479106809,3.160236991240714e-05
MIRCVAMV,NAQIHUKZ,4408,3813,9,0.6041560754737717,0.00019677619405020585
MIRCVAMV,NZKBIBNU,4408,5609,6,0.4355138478617461,0.007934361176755467
MIRCVAMV,SAAYMURU,4408,3215,12,0.4408402943082719,0.014754902999046356
MIRCVAMV,VUAFAIYJ,4408,6101,11,0.6505234108611838,7.436471985942556e-05
MIRCVAMV,WBLJNPZQ,4408,5309,11,0.4013941105340071,0.025215032632345844
MIRCVAMV,XIIEJNEE,4408,3815,12,0.4108919995524641,0.024096648476889953
MIRCVAMV,ZGJXVMNI,4408,3006,4,0.4627066683265084,0.0034438302909893703
NAQIHUKZ,DEWLVASR,3813,3038,4,0.4266650846837656,0.007555327849706601
NAQIHUKZ,ELQGMQWE,3813,2002,8,0.5423528183055167,0.0009213129280838733
NAQIHUKZ,FITUEHWN,3813,8714,1,0.44946235592523903,0.003197779355726004
NAQIHUKZ,FTSVTTSR,3813,2529,1,0.9104716591238308,1.5405281883284205e-16
NAQIHUKZ,GKQIJYDH,3813,8501,6,0.5638619969591848,0.00034185545459156834
NAQIHUKZ,KAGJCHMR,3813,8467,5,0.42596544354218274,0.008572141082048176
NAQIHUKZ,LLHREMKS,3813,2807,3,0.8949317113118505,1.559890109559746e-14
NAQIHUKZ,MBSBZBXA,3813,2846,7,0.48768183190754494,0.0029618873902867836
NAQIHUKZ,MIRCVAMV,3813,4408,9,0.4260494309165289,0.013428513660869059
NAQIHUKZ,SAAYMURU,3813,3215,3,0.588471348153369,8.140921860462891e-05
NAQIHUKZ,STZDBITS,3813,3815,4,0.5587018627023062,0.0002667439868956092
NAQIHUKZ,TGOELCAG,3813,7207,2,0.40424883848095394,0.009679038452088898
NAQIHUKZ,UGEQLMXM,3813,8714,8,0.43177989051424376,0.010775780931557323
NAQIHUKZ,UXSPKBJR,3813,3206,11,0.44328688215651285,0.012502052523720513
NAQIHUKZ,XIIEJNEE,3813,3815,7,0.5965973408878469,0.0001552073941838134
NAQIHUKZ,YSYHGLQK,3813,2807,3,0.4121542498242248,0.009128852703436411
NAQIHUKZ,ZCELVYQU,3813,8461,6,0.6324949199247079,3.4939943873334985e-05
NAQIHUKZ,ZXERAXWP,3813,4802,8,0.6798263180006423,9.775734207861379e-06
NZKBIBNU,DEWLVASR,5609,3038,2,0.4364138737996958,0.004873566860310739
NZKBIBNU,DUCMGGNW,5609,3806,4,0.4279565469887339,0.007355983760765771
NZKBIBNU,ELQGMQWE,5609,2002,3,0.411455315301861,0.009259237783766697
NZKBIBNU,EVBVXETX,5609,3404,2,0.4558851631421441,0.0031133550713797684
NZKBIBNU,FITUEHWN,5609,8714,6,0.48405593343080405,0.00277815043207496
NZKBIBNU,FRHNWLNI,5609,2846,4,0.5234746831057542,0.0007448177560719627
NZKBIBNU,FTSVTTSR,5609,2529,6,0.5191023918954075,0.0011785684539153164
NZKBIBNU,FWUCPMMW,5609,2701,2,0.5793275094589188,8.96941992537599e-05
NZKBIBNU,GKQIJYDH,5609,8501,11,0.5067050954025847,0.0036272971571390212
NZKBIBNU,JSLXRQOK,5609,5119,3,0.48542544452795433,0.001733796108827274
NZKBIBNU,KJNSOAHR,5609,8479,7,0.42788481943826784,0.01034411427582964
NZKBIBNU,LLHREMKS,5609,2807,8,0.7150882000028005,2.014064295787419e-06
NZKBIBNU,LSOIUSXD,5609,5111,12,0.40812085477713855,0.025163213156452542
NZKBIBNU,LTOYKIML,5609,3909,2,0.40021226774638086,0.01050206624260562
NZKBIBNU,NAQIHUKZ,5609,3813,5,0.5843661654629586,0.00014610895330251583
NZKBIBNU,PYZMVUWD,5609,3824,10,0.5040083518414132,0.003270336591203254
NZKBIBNU,WPQXWHYO,5609,2811,2,0.4811257048303257,0.0016734096107754966
NZKBIBNU,XIFHSOWQ,5609,8708,12,0.4337113312295509,0.016645813132664736
NZKBIBNU,XIIEJNEE,5609,3815,6,0.5500688469096717,0.0005099707557998363
NZKBIBNU,ZCELVYQU,5609,8461,11,0.5441252441353971,0.0015548711542980273
OGAFEHLU,AHMDUILJ,7202,2102,5,0.42772749551760103,0.008273190030254113
OGAFEHLU,APQGTRMF,7202,8105,6,0.5463700192088056,0.0005660557097594973
OGAFEHLU,ATLDMDBO,7202,2814,9,0.7015269601057057,5.408022756647622e-06
OGAFEHLU,AXULOHBQ,7202,5515,9,0.48181356144781773,0.0045236565344462494
OGAFEHLU,BEZYMBBT,7202,3207,8,0.4062467476667615,0.017123851976421356
OGAFEHLU,BLANHGYY,7202,9022,9,0.5331328898771789,0.0014004988969453461
OGAFEHLU,BSRMSVTC,7202,2805,12,0.5368118569403537,0.0022250849039641405
OGAFEHLU,BTMOEMEP,7202,3102,7,0.5628455683158574,0.00043193654510521276
OGAFEHLU,CCLHWFWF,7202,6211,9,0.4041927032843504,0.019652454754724553
OGAFEHLU,DBWLZWNK,7202,5602,2,0.53458695348178,0.0003801821987558467
OGAFEHLU,DJBLNPNC,7202,2805,7,0.5254420202241255,0.001189927483492999
OGAFEHLU,DNMPSKTB,7202,2811,12,0.6748854533362078,4.3015052902821515e-05
OGAFEHLU,DUCMGGNW,7202,3806,6,0.4251046228649803,0.009751795379097282
OGAFEHLU,FDXPMYGF,7202,7907,10,0.5878559257863674,0.0004032235831799805
OGAFEHLU,FRHNWLNI,7202,2846,6,0.45634759816151466,0.005150439311359752
OGAFEHLU,FWUCPMMW,7202,2701,7,0.42808729494509556,0.010304091786909874
OGAFEHLU,GYHKIVQT,7202,8505,4,0.7011333289662545,9.456176730175008e-07
OGAFEHLU,HXYSSRXE,7202,2836,12,0.611362673890083,0.0003317565117269122
OGAFEHLU,IGDVVKUD,7202,3824,6,0.5949541530850116,0.0001297063709589457
OGAFEHLU,JPBRUTWP,7202,3904,4,0.5890416729270559,9.999788492034449e-05
OGAFEHLU,LRVGFDFM,7202,3102,1,0.5071261000462564,0.0007147133249056873
OGAFEHLU,LSOIUSXD,7202,5111,3,0.4555429602903779,0.0035661700546658513
OGAFEHLU,OKMBFVKS,7202,5705,2,0.5329873173835977,0.0003988594786242382
OGAFEHLU,OXKURKXR,7202,5402,2,0.4634892342979161,0.00259491406215408
OGAFEHLU,PYZMVUWD,7202,3824,12,0.4398142324272452,0.01501549320284173
OGAFEHLU,QRKRBYJL,7202,2841,5,0.7411749446700744,1.5490477576153913e-07
OGAFEHLU,QVLMOEYE,7202,4202,4,0.7859257932751316,5.03814089541781e-09
OGAFEHLU,RAWUKQMJ,7202,2916,10,0.5003667121082415,0.0035403018810554873
OGAFEHLU,RCBZUSIM,7202,2805,5,0.542235511482046,0.0005268698136786975
OGAFEHLU,ROACSLMG,7202,8505,2,0.45877376404678594,0.002906622339677344
OGAFEHLU,SDWAYPIK,7202,7207,5,0.6063196875321115,6.963594242099761e-05
OGAFEHLU,UGEQLMXM,7202,8714,2,0.6618107044829487,3.3154331662831634e-06
OGAFEHLU,UIFPPCLR,7202,8102,2,0.5816041474735538,8.286616063928348e-05
OGAFEHLU,UXSPKBJR,7202,3206,9,0.4674351164387442,0.006092154650458641
OGAFEHLU,VBYCLTYZ,7202,8505,5,0.7467160880067825,1.1137523204686638e-07
OGAFEHLU,VWMBASNE,7202,2811,4,0.6257817383572402,2.651073955291697e-05
OGAFEHLU,WBLJNPZQ,7202,5309,9,0.4963064337834713,0.0033076168506969887
OGAFEHLU,WQMVCOEM,7202,2805,6,0.4280522468981104,0.009204390780118428
OGAFEHLU,XIIEJNEE,7202,3815,2,0.5734378673408863,0.00010978691441208569
OGAFEHLU,XUOIQPFL,7202,5205,12,0.6065552964057475,0.00038048156643096507
OJIFIHMZ,AHMDUILJ,3815,2102,2,0.4268171433899492,0.00602180846047394
OJIFIHMZ,BUZIIBYG,3815,9403,9,0.4615689836861418,0.006854430349302771
OJIFIHMZ,FITUEHWN,3815,8714,2,0.4752882168982991,0.0019398902699551293
OJIFIHMZ,FTSVTTSR,3815,2529,2,0.40145571748565206,0.010242397949480767
OJIFIHMZ,IGDVVKUD,3815,3824,10,0.5062499954145661,0.0031131575689025896
OJIFIHMZ,JERHKLYW,3815,4601,4,0.4029787145123911,0.01212359400601645
OJIFIHMZ,LTOYKIML,3815,3909,10,0.41754081145860267,0.01741827780716499
OJIFIHMZ,QKXNTIIB,3815,8501,11,0.42488670303944404,0.01719112691100212
OJIFIHMZ,SNHYOVBM,3815,3824,6,0.4559833123082083,0.0051906896788469215
OJIFIHMZ,ZXERAXWP,3815,4802,12,0.4648797480097927,0.009643645089281824
OKMBFVKS,APQGTRMF,5705,8105,6,0.43649758772012526,0.0077786696380203295
OKMBFVKS,ATLDMDBO,5705,2814,7,0.497528495520809,0.0023582141656611232
OKMBFVKS,BEZYMBBT,5705,3207,12,0.4083177182568241,0.025086191696306232
OKMBFVKS,BJALXPFS,5705,2847,12,0.42126107643065547,0.02042903981352755
OKMBFVKS,BLANHGYY,5705,9022,5,0.5193627697523061,0.000987757714099692
OKMBFVKS,BSRMSVTC,5705,2805,8,0.5450298565560923,0.0008587777583144896
OKMBFVKS,BTMOEMEP,5705,3102,3,0.49950428939955904,0.0012062797553299277
OKMBFVKS,CCLHWFWF,5705,6211,8,0.4661658632889265,0.005456463961440599
OKMBFVKS,DBWLZWNK,5705,5602,12,0.4148931164122907,0.02262227805290026
OKMBFVKS,DJBLNPNC,5705,2805,3,0.43642017521771626,0.005477146465425141
OKMBFVKS,DNMPSKTB,5705,2811,12,0.4069760755624798,0.025614941379853748
OKMBFVKS,FDXPMYGF,5705,7907,6,0.5316425182761213,0.0008476193427624681
OKMBFVKS,FWUCPMMW,5705,2701,3,0.43367176008450814,0.005814130978654958
OKMBFVKS,GYHKIVQT,5705,8505,2,0.563932947835919,0.00015091976854761944
OKMBFVKS,HXYSSRXE,5705,2836,7,0.48734617180531914,0.0029846396925324132
OKMBFVKS,IGDVVKUD,5705,3824,2,0.4671883882212733,0.0023713130596460974
OKMBFVKS,JPBRUTWP,5705,3904,12,0.5317807034468862,0.002491586106813027
OKMBFVKS,LRVGFDFM,5705,3102,10,0.4282993032927846,0.014461645731486762
OKMBFVKS,LSOIUSXD,5705,5111,12,0.5737810888862357,0.0009161614845015736
OKMBFVKS,LUENUFGA,5705,2833,12,0.5535370052024493,0.0015082586118809877
OKMBFVKS,OGAFEHLU,5705,7202,11,0.5135843750391058,0.003126285076884265
OKMBFVKS,QRKRBYJL,5705,2841,8,0.49036848402987687,0.0032382474605375956
OKMBFVKS,QVLMOEYE,5705,4202,2,0.4091050665929322,0.008762564142081729
OKMBFVKS,ROACSLMG,5705,8505,12,0.5117809670048546,0.00384195877476532
OKMBFVKS,SDWAYPIK,5705,7207,3,0.47757621187272326,0.0021085648984439207
OKMBFVKS,SUOYXCHP,5705,2805,8,0.46405822271997393,0.005700214062221328
OKMBFVKS,UIFPPCLR,5705,8102,2,0.4173041692236289,0.0073837386126074725
OKMBFVKS,VBYCLTYZ,5705,8505,8,0.41654297137139557,0.014264845516060993
OKMBFVKS,VWMBASNE,5705,2811,3,0.46707133015536306,0.002720562798875658
OKMBFVKS,WBLJNPZQ,5705,5309,7,0.5619038980378112,0.0004437553359976841
OKMBFVKS,XUOIQPFL,5705,5205,9,0.4434538998634681,0.009742571798902817
OXKURKXR,APQGTRMF,5402,8105,4,0.5458465741671295,0.0003931396443125026
OXKURKXR,ATLDMDBO,5402,2814,4,0.5865956232704879,0.00010862265383160837
OXKURKXR,AXULOHBQ,5402,5515,5,0.49766043562341944,0.0017241518850855896
OXKURKXR,BEZYMBBT,5402,3207,1,0.5201157945377584,0.000491146148960659
OXKURKXR,BLANHGYY,5402,9022,6,0.4322000671935413,0.008478574403723321
OXKURKXR,DBWLZWNK,5402,5602,10,0.43972209278884594,0.011794093987381689
OXKURKXR,DJBLNPNC,5402,2805,5,0.45776440559711096,0.004387987804611343
OXKURKXR,DNMPSKTB,5402,2811,9,0.4881614224841251,0.003950482168442484
OXKURKXR,FDXPMYGF,5402,7907,8,0.45055357124158824,0.007494924683792776
OXKURKXR,FTSVTTSR,5402,2529,5,0.4615306142177891,0.0040363300914217845
OXKURKXR,GYHKIVQT,5402,8505,7,0.5233242758068427,0.0012558846435776077
OXKURKXR,HXYSSRXE,5402,2836,2,0.46704955045411556,0.002379389191864432
OXKURKXR,JPBRUTWP,5402,3904,3,0.40408767068382406,0.010733386982007393
OXKURKXR,JSLXRQOK,5402,5119,2,0.5698428650447823,0.00012397026539417462
OXKURKXR,KEUWZRKO,5402,8102,11,0.48310170682088666,0.005906372233608241
OXKURKXR,LLHREMKS,5402,2807,7,0.41479568329301136,0.013226905290866888
OXKURKXR,LSOIUSXD,5402,5111,1,0.43002971796769884,0.005013053463763803
OXKURKXR,LTOYKIML,5402,3909,1,0.4056606840638675,0.008504028878464649
OXKURKXR,NAQIHUKZ,5402,3813,4,0.4711296821772803,0.002830942078187471
OXKURKXR,PYZMVUWD,5402,3824,10,0.416144323946125,0.017836520533196388
OXKURKXR,QRKRBYJL,5402,2841,10,0.516381973652946,0.002481441884575118
OXKURKXR,QVLMOEYE,5402,4202,2,0.5358449608003897,0.00036604872994812224
OXKURKXR,RAWUKQMJ,5402,2916,2,0.4116939802717426,0.008305135792498645
OXKURKXR,RCBZUSIM,5402,2805,6,0.4395803713558568,0.007307582779836031
OXKURKXR,SAHWCZNH,5402,2825,11,0.5727758082038255,0.0007585393212838502
OXKURKXR,SDWAYPIK,5402,7207,2,0.4566557383282658,0.0030569856730341335
OXKURKXR,SNHYOVBM,5402,3824,11,0.4328046060704055,0.015020157034555639
OXKURKXR,SUOYXCHP,5402,2805,8,0.4181092174002642,0.013867268883509564
OXKURKXR,TGOELCAG,5402,7207,6,0.44520814422791666,0.006510421138496638
OXKURKXR,UGEQLMXM,5402,8714,12,0.602327424752986,0.00042844224002428334
OXKURKXR,VBYCLTYZ,5402,8505,9,0.452215907830918,0.008237907778699835
OXKURKXR,WBLJNPZQ,5402,5309,6,0.41824442996189193,0.011133976287665964
OXKURKXR,XUOIQPFL,5402,5205,4,0.43223424392153775,0.006727615494009161
PYZMVUWD,AHMDUILJ,3824,2102,5,0.42967534263387935,0.00795313834284047
PYZMVUWD,LSOIUSXD,3824,5111,1,0.535963811624447,0.00030437078513064375
PYZMVUWD,LUENUFGA,3824,2833,4,0.5204451450827463,0.0008094256246256187
PYZMVUWD,MIRCVAMV,3824,4408,7,0.5487564313706513,0.0006415679642574967
PYZMVUWD,QJQJSWFU,3824,3307,1,0.4545478809106408,0.0028305187722545704
PYZMVUWD,UGEQLMXM,3824,8714,3,0.4530891636244917,0.0037731753071420042
PYZMVUWD,UXSPKBJR,3824,3206,12,0.40973208420768914,0.024538481991346527
PYZMVUWD,VWMBASNE,3824,2811,4,0.43456836622851563,0.006404644884075536
PYZMVUWD,XIFHSOWQ,3824,8708,2,0.5227417494606847,0.0005392658069061161
PYZMVUWD,XIPPENFQ,3824,2501,6,0.46708605785327917,0.004078875587060583
PYZMVUWD,XUOIQPFL,3824,5205,9,0.40494889434699133,0.01940289657658011
QJQJSWFU,APQGTRMF,3307,8105,8,0.5132807105556774,0.0019065315945783136
QJQJSWFU,ATLDMDBO,3307,2814,8,0.5480869534347781,0.0007919701143364354
QJQJSWFU,DJBLNPNC,3307,2805,9,0.44267407385438495,0.009887094804402934
QJQJSWFU,JSLXRQOK,3307,5119,11,0.40014523729915236,0.02571551021584785
QJQJSWFU,OKMBFVKS,3307,5705,1,0.40574571421271033,0.008488915669797259
QJQJSWFU,OXKURKXR,3307,5402,4,0.47101189364260254,0.0028388072460035067
QJQJSWFU,RAWUKQMJ,3307,2916,12,0.48245429164853404,0.006932095570356069
QJQJSWFU,SDWAYPIK,3307,7207,1,0.4706008187070729,0.0019022274751930095
QJQJSWFU,XUOIQPFL,3307,5205,8,0.46332609703844396,0.0057870439373085905
QKXNTIIB,CCLHWFWF,8501,6211,7,0.4173352681439405,0.012619989553386142
QKXNTIIB,DBWLZWNK,8501,5602,10,0.6092397881165555,0.00021491956998474679
QKXNTIIB,ELQGMQWE,8501,2002,12,0.46981075346252427,0.00880538891853766
QKXNTIIB,FTSVTTSR,8501,2529,5,0.531856329310824,0.0007046112267913068
QKXNTIIB,JSLXRQOK,8501,5119,2,0.47061705281018007,0.0021793612328992423
QKXNTIIB,LLHREMKS,8501,2807,7,0.5309384084541984,0.0010327600468054538
QKXNTIIB,NAQIHUKZ,8501,3813,4,0.5163576279466171,0.0009044658640409172
QKXNTIIB,TGOELCAG,8501,7207,6,0.4069987802193554,0.013758357845018214
QKXNTIIB,XIIEJNEE,8501,3815,5,0.45680383824464826,0.004481815660077165
QKXNTIIB,ZXERAXWP,8501,4802,12,0.4829318117943155,0.006868558207935187
QRKRBYJL,APQGTRMF,2841,8105,1,0.5536339239892283,0.00017348219063856104
QRKRBYJL,ATLDMDBO,2841,2814,2,0.785743841598352,1.9041854633393805e-09
QRKRBYJL,AXULOHBQ,2841,5515,6,0.7381152486758724,2.7829954013126334e-07
QRKRBYJL,BEZYMBBT,2841,3207,4,0.42078654077579347,0.008522369102223398
QRKRBYJL,BJALXPFS,2841,2847,6,0.4554917446168649,0.005245433443907724
QRKRBYJL,BLANHGYY,2841,9022,4,0.5957450329750937,7.943804628633046e-05
QRKRBYJL,BSRMSVTC,2841,2805,7,0.5104266654277554,0.0017315197827954417
QRKRBYJL,BTMOEMEP,2841,3102,2,0.6226878942117167,1.7820676318084793e-05
QRKRBYJL,DNMPSKTB,2841,2811,7,0.8412546638823648,2.4855387536793276e-10
QRKRBYJL,FDXPMYGF,2841,7907,6,0.5480247034275135,0.0005403219550069939
QRKRBYJL,FRHNWLNI,2841,2846,1,0.41671104627192107,0.006723404077198107
QRKRBYJL,GYHKIVQT,2841,8505,12,0.7999366586932928,1.1312435081857542e-07
QRKRBYJL,HXYSSRXE,2841,2836,7,0.6738489324883676,9.113578600107732e-06
QRKRBYJL,IGDVVKUD,2841,3824,2,0.4058111610531622,0.009375643421765029
QRKRBYJL,JPBRUTWP,2841,3904,2,0.6370908368272479,9.858907915750224e-06
QRKRBYJL,KEUWZRKO,2841,8102,10,0.5094289005166194,0.0029014765732625946
QRKRBYJL,LRVGFDFM,2841,3102,1,0.42287861567421997,0.0058772757859320655
QRKRBYJL,LSOIUSXD,2841,5111,2,0.4796815803532559,0.0017361328154977833
QRKRBYJL,LUENUFGA,2841,2833,12,0.686702469773558,2.7838457308261643e-05
QRKRBYJL,OGAFEHLU,2841,7202,11,0.6738132500601439,3.250364122958366e-05
QRKRBYJL,OKMBFVKS,2841,5705,10,0.5543981901848368,0.000992892721654282
QRKRBYJL,OXKURKXR,2841,5402,3,0.43118963914939523,0.006133711622769325
QRKRBYJL,PYZMVUWD,2841,3824,12,0.5958546285292889,0.0005122073154977942
QRKRBYJL,QVLMOEYE,2841,4202,2,0.842395534829814,9.449560828813343e-12
QRKRBYJL,RAWUKQMJ,2841,2916,10,0.5615911417804549,0.0008245837246841635
QRKRBYJL,RCBZUSIM,2841,2805,1,0.584085407742541,6.093347585418823e-05
QRKRBYJL,SAHWCZNH,2841,2825,12,0.7305698365940727,4.569103664979228e-06
QRKRBYJL,SDWAYPIK,2841,7207,1,0.6928856370382859,5.160896717951672e-07
